id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
1124,5021,131.1656788,49.77809247,0.9251894935,5174,79.95583627,0.5432218977,299.679,0.702566542,2.635008139,jasmine
1125,5402,136.1710148,51.67728377,0.9251905812,5525,82.93394975,0.5187746087,311.127,0.7012761049,2.635026551,jasmine
1126,5429,136.1543667,51.66506208,0.9252083659,5514,83.14094953,0.4924709724,309.344,0.7129290507,2.635327651,jasmine
1127,5560,138.5680242,52.58007312,0.9252109532,5687,84.13805244,0.6898263027,317.094,0.6948780715,2.635371463,jasmine
1128,6529,148.9217889,56.50835198,0.9252123019,6688,91.17555038,0.5359106952,345.936,0.6855908515,2.635394303,jasmine
1129,6073,143.9636229,54.62632432,0.9252141601,6234,87.93397384,0.5415551989,328.692,0.7063742793,2.635425772,jasmine
1130,4262,120.6630371,45.7845384,0.9252158169,4370,73.66509988,0.6830128205,277.076,0.6976305503,2.635453832,jasmine
1131,6187,145.8409127,55.33202672,0.9252327928,6322,88.75546779,0.7407806513,333.552,0.6988160675,2.635741384,jasmine
1132,6250,146.5363604,55.59308606,0.9252406097,6393,89.20620581,0.5758245808,334.545,0.7017473713,2.635873826,jasmine
1133,6464,149.1515446,56.58444218,0.9252427942,6653,90.72056226,0.5209542231,341.702,0.695690656,2.635910842,jasmine
1134,6281,146.6306733,55.62574203,0.9252493467,6421,89.42716355,0.6190006899,335.207,0.7024452804,2.636021884,jasmine
1135,6644,151.2001344,57.35877967,0.9252505153,6784,91.97501582,0.5649659864,345.769,0.6983407419,2.636041689,jasmine
1136,6529,149.1499147,56.57924277,0.9252553874,6676,91.17555038,0.5069099379,343.349,0.6959610889,2.636124264,jasmine
1137,5869,141.6778855,53.74468236,0.9252556335,5984,86.44444972,0.5720272904,322.281,0.7100755657,2.636128437,jasmine
1138,5577,138.5662876,52.56080555,0.9252660192,5830,84.26658259,0.5095942982,323.027,0.6716342894,2.636304489,jasmine
1139,4595,125.67594,47.66726452,0.9252790311,4686,76.48879466,0.4994565217,289.039,0.6911661936,2.636525113,jasmine
1140,6327,147.0549994,55.77593229,0.9252794046,6419,89.75403389,0.5003954445,333.725,0.713888219,2.636531445,jasmine
1141,6212,146.7343959,55.6486777,0.9252951988,6513,88.93460548,0.5423432862,341.716,0.6685142714,2.636799326,jasmine
1142,5829,141.106349,53.51244153,0.9253004635,5979,86.14936626,0.5337912088,324.533,0.6954824742,2.636888637,jasmine
1143,5482,137.9533213,52.31193435,0.9253146319,5645,83.54579094,0.4934293429,324.303,0.6550085408,2.637129041,jasmine
1144,6190,147.2722686,55.84446362,0.9253180208,6412,88.7769834,0.6567639257,341.591,0.666634328,2.637186554,jasmine
1145,4954,130.3487514,49.42476764,0.9253256726,5075,79.42058111,0.5107216495,300.013,0.6916489449,2.637316423,jasmine
1146,5877,141.8581142,53.78734159,0.9253299166,6044,86.50334563,0.5319033397,329.37,0.6807654009,2.637388464,jasmine
1147,6227,145.8954188,55.31287871,0.9253446867,6341,89.0419151,0.8315972222,330.79,0.7151283342,2.63763923,jasmine
1148,6212,145.5097561,55.16616733,0.9253460841,6345,88.93460548,0.5220168067,330.282,0.715601924,2.637662958,jasmine
1149,6098,145.0298871,54.98335711,0.9253485718,6326,88.11478164,0.5720450281,332.793,0.6919089026,2.637705202,jasmine
11901,10144,166.2241986,78.20505817,0.8824109878,10399,113.6474458,0.6204281346,403.974,0.7811101396,2.125491656,Gonen
11902,7844,146.41801,68.88575559,0.8824142623,7999,99.93643474,0.6832752613,351.301,0.7987091816,2.125519402,Gonen
11903,6384,133.1612797,62.64756548,0.88241928,6616,90.15742484,0.5773195876,328.098,0.7452390032,2.125561922,Gonen
11904,10027,165.4464373,77.83627314,0.8824202185,10234,112.9901452,0.8094123345,398.729,0.792547375,2.125569874,Gonen
11905,8908,156.0475253,73.41239786,0.8824272008,9111,106.4989102,0.8033910534,375.143,0.7954197646,2.125629047,Gonen
11906,8610,153.0167984,71.98511523,0.8824323582,8805,104.7023996,0.7458419958,374.109,0.7730662313,2.125672757,Gonen
11907,6230,130.7565419,61.51175757,0.8824374881,6366,89.06336151,0.6057365095,314.848,0.7897616352,2.125716238,Gonen
11908,7780,145.8323141,68.60106234,0.8824476718,7886,99.52790392,0.7115419791,349.746,0.7992523991,2.125802563,Gonen
11909,9431,161.2268498,75.84186664,0.8824508064,9790,109.580665,0.6225082508,405.703,0.7200309598,2.125829136,Gonen
11910,9074,157.7242938,74.19289774,0.8824553693,9361,107.48663,0.7181069959,382.239,0.7804384299,2.12586782,Gonen
11911,8512,152.7471452,71.85080189,0.8824583859,8726,104.104827,0.5917274939,367.812,0.790659859,2.125893396,Gonen
11912,7281,141.4064207,66.51447229,0.8824650234,7387,96.2832131,0.5866097325,337.221,0.8045845175,2.125949674,Gonen
11913,9086,157.9010061,74.27262792,0.8824668288,9289,107.5576799,0.6870840895,381.073,0.7862601023,2.125964983,Gonen
11914,8828,155.5458698,73.16418404,0.8824690476,9014,106.0196147,0.5926423201,374.493,0.7910151108,2.125983797,Gonen
11915,8960,156.9178357,73.80926776,0.8824698918,9263,106.8092988,0.6435394671,380.404,0.7780862196,2.125990955,Gonen
11916,8960,156.4462867,73.58613426,0.8824744283,9206,106.8092988,0.697167756,376.632,0.7937494562,2.126029425,Gonen
11917,9772,163.331892,76.82258419,0.8824818226,9986,111.5441475,0.5950554135,404.961,0.7488018726,2.126092134,Gonen
11918,8015,147.8435018,69.53484194,0.8824920321,8160,101.019874,0.8010994503,352.805,0.8091777416,2.126178728,Gonen
11919,9851,164.3899871,77.31542585,0.8824974807,10147,111.9941193,0.5809057672,404.82,0.7553813568,2.126224946,Gonen
11920,7411,142.7479732,67.13673455,0.8824977852,7556,97.13896369,0.6285835454,343.734,0.7882095517,2.126227528,Gonen
11921,9497,161.0686066,75.75199867,0.8825018649,9759,109.9634301,0.606449553,394.811,0.7656280102,2.126262137,Gonen
11922,6235,131.0033434,61.61139745,0.8825044703,6404,89.09909406,0.6235,316.021,0.7845388162,2.12628424,Gonen
11923,9472,161.345544,75.87765874,0.8825170122,9785,109.8186003,0.5740606061,390.904,0.778953126,2.126390649,Gonen
11924,7406,142.2180201,66.88099637,0.8825221132,7515,97.10618965,0.5991909385,339.569,0.8071188688,2.126433933,Gonen
11925,6836,137.3977099,64.61275702,0.8825274951,7008,93.29450963,0.6675129382,331.626,0.7811146315,2.126479603,Gonen
11926,7943,148.1345942,69.66030722,0.8825331987,8198,100.5651118,0.7946178471,359.164,0.7737645476,2.126528006,Gonen
11927,8674,153.8038378,72.32462926,0.8825388812,8837,105.090817,0.8090663184,370.52,0.7939734335,2.126576235,Gonen
11928,9178,159.0599838,74.79412565,0.8825460857,9508,108.1008443,0.7083976536,388.103,0.7657092927,2.126637385,Gonen
11929,9437,160.4265588,75.43442803,0.8825537129,9606,109.6155171,0.7913626834,383.248,0.8073912245,2.12670213,Gonen
11930,8559,153.8585708,72.34490977,0.8825577788,8822,104.3918448,0.7219129555,374.383,0.7673626384,2.126736647,Gonen
11931,8912,156.2866627,73.48630982,0.882558796,9154,106.5228183,0.7419247419,376.69,0.7892541236,2.126745282,Gonen
11932,7822,146.4922098,68.87953072,0.8825639137,8050,99.7961909,0.7147295322,352.516,0.790988207,2.126788731,Gonen
11933,9210,158.7173906,74.6252646,0.8825721501,9386,108.2891325,0.7379807692,383.86,0.7854594629,2.126858664,Gonen
11934,9480,161.3796554,75.87538225,0.8825774913,9865,109.8649666,0.6116129032,397.219,0.7550195096,2.126904018,Gonen
11935,9396,160.7138631,75.56096403,0.882582081,9699,109.37714,0.7252238345,390.104,0.7758755482,2.126942994,Gonen
11936,6230,130.8073975,61.49993831,0.8825831045,6341,89.06336151,0.7432593653,314.266,0.7926895172,2.126951686,Gonen
11937,8931,156.8551889,73.74606685,0.88258449,9236,106.6363089,0.6515173621,383.696,0.7623166579,2.126963452,Gonen
11938,8952,156.4953609,73.57648578,0.8825858739,9245,106.7616055,0.7084520418,380.155,0.7784102099,2.126975205,Gonen
11939,8914,156.6622007,73.64826541,0.8826085196,9195,106.5347704,0.5911140584,379.894,0.7761713802,2.127167556,Gonen
11940,10168,166.9121625,78.46548922,0.8826128995,10375,113.7818074,0.7900543901,401.177,0.7939137959,2.127204765,Gonen
11941,8779,155.233832,72.97519756,0.8826139383,9053,105.7249732,0.7219572368,378.145,0.7715040112,2.127213591,Gonen
11942,9433,160.9517762,75.6580641,0.882630916,9705,109.5922836,0.5915590117,388.572,0.7850850242,2.127357845,Gonen
11943,9996,165.2115455,77.66035893,0.882631176,10180,112.8153469,0.6186792102,396.127,0.8005108482,2.127360055,Gonen
11944,9521,161.3247079,75.83252837,0.8826336841,9828,110.1022875,0.762900641,391.733,0.7796723129,2.127381368,Gonen
11945,6510,134.0299817,63.00187222,0.8826355006,6766,91.04278904,0.7654320988,328.624,0.7575168497,2.127396806,Gonen
11946,9641,162.1664361,76.22730307,0.8826366045,9853,110.793964,0.78305718,392.204,0.7876039937,2.127406186,Gonen
11947,7393,143.2538319,67.33675605,0.8826387024,7585,97.02092534,0.6486225654,346.736,0.772738767,2.127424015,Gonen
11948,9061,157.3885882,73.98080973,0.8826387611,9179,107.4096063,0.5893333333,374.885,0.8101955754,2.127424514,Gonen
11949,9386,160.0980239,75.25354407,0.882641559,9584,109.3189204,0.6134239592,384.234,0.7989117893,2.127448293,Gonen
11950,8531,153.2652324,72.03788338,0.8826552131,8857,104.2209507,0.5763021009,374.982,0.7624106667,2.127564348,Gonen
11951,7904,147.4654031,69.31173781,0.8826555879,8108,100.3179214,0.7366262815,355.336,0.7866442585,2.127567533,Gonen
11952,8930,157.5916919,74.06696936,0.882670219,9471,106.6303387,0.6194935831,396.92,0.7122875568,2.127691916,Gonen
11953,9031,157.0290453,73.80175432,0.8826728474,9208,107.231648,0.5897988506,379.233,0.7891025795,2.127714263,Gonen
11954,8738,154.5982253,72.65870003,0.8826749078,8944,105.477804,0.7991585879,371.537,0.7954589348,2.127731782,Gonen
11955,8696,154.4835172,72.60460564,0.8826755399,8914,105.2240043,0.6317930834,371.77,0.7906435134,2.127737157,Gonen
11956,8606,154.1045952,72.42614634,0.8826768268,8886,104.6780757,0.7705255618,373.679,0.7744864458,2.127748099,Gonen
11957,7972,147.8183158,69.47011543,0.8826825991,8132,100.7485268,0.7230839002,355.791,0.7913839496,2.127797181,Gonen
11958,7994,148.6266202,69.84892745,0.8826864195,8276,100.8874468,0.5695354802,361.247,0.7697780261,2.127829669,Gonen
11959,8721,154.8451602,72.76984206,0.8826918025,8936,105.3751492,0.6265086207,372.986,0.7877548555,2.127875446,Gonen
11960,7012,139.0282661,65.33594707,0.8826945174,7266,94.48786,0.5690634637,336.715,0.7771893556,2.127898536,Gonen
11961,8240,150.7048521,70.82310321,0.8826953051,8512,102.4279935,0.5780022447,365.57,0.7748113576,2.127905236,Gonen
11962,9115,157.8857372,74.1975217,0.8826960061,9323,107.7291903,0.6938418208,379.709,0.7944466808,2.127911198,Gonen
11963,8377,151.7550265,71.31631768,0.8826963944,8607,103.2759782,0.6856277623,365.988,0.7858952927,2.1279145,Gonen
11964,9278,159.446724,74.93071032,0.8826973029,9475,108.6881617,0.7016031458,386.3,0.7812945879,2.127922227,Gonen
11965,7507,143.9022197,67.62365947,0.882704834,7728,97.76609465,0.7393873732,348.877,0.7750533568,2.127986282,Gonen
11966,6477,134.0882349,63.01143009,0.8827062818,6629,90.81174225,0.5632173913,326.842,0.7619176643,2.127998598,Gonen
11967,9317,159.5900972,74.99263732,0.8827154836,9558,108.9163571,0.5905806288,384.046,0.7938153037,2.128076874,Gonen
11968,6669,135.0633523,63.46720875,0.8827159524,6808,92.14789484,0.6802325581,323.48,0.8008952401,2.128080862,Gonen
11969,8275,150.503655,70.72016476,0.8827249704,8502,102.6452982,0.5797253748,363.405,0.7874011953,2.128157584,Gonen
11970,8584,153.2186528,71.99480044,0.8827288431,8812,104.5441928,0.7025699787,370.033,0.7878048671,2.128190534,Gonen
11971,8167,149.575598,70.28227788,0.882731384,8395,101.9732679,0.671904566,362.349,0.7816607147,2.128212154,Gonen
11972,8544,153.594269,72.16470405,0.8827516873,8828,104.3003292,0.5970649895,378.082,0.7511023148,2.128384936,Gonen
11973,7358,142.7322394,67.06098555,0.8827528226,7601,96.79099426,0.6173336689,348.275,0.7622984658,2.128394599,Gonen
11974,8178,149.81348,70.38716468,0.8827558587,8272,102.0419178,0.8410119292,356.121,0.8103297839,2.12842044,Gonen
11975,8936,156.8125255,73.67455101,0.8827592156,9258,106.6661548,0.605789438,382.68,0.7667989218,2.128449014,Gonen
11976,9319,160.4795259,75.39413238,0.8827700588,9698,108.9280465,0.5807677926,391.764,0.7630098161,2.128541318,Gonen
11977,8643,153.8833671,72.29485212,0.882771338,8819,104.9028569,0.6591671751,369.28,0.7964578604,2.128552208,Gonen
11978,8207,149.9079188,70.42661992,0.8827733085,8417,102.2226831,0.6914651613,361.515,0.7891174622,2.128568984,Gonen
11979,8467,152.1456749,71.47741136,0.8827750735,8614,103.8292792,0.6234904271,364.452,0.801048383,2.12858401,Gonen
11980,9490,161.0058145,75.63959165,0.8827759883,9686,109.922897,0.5837844488,388.166,0.79148209,2.128591799,Gonen
11981,8386,151.5979024,71.2180706,0.8827820925,8609,103.3314416,0.6239583333,363.996,0.7953742006,2.128643771,Gonen
11982,9367,160.7930177,75.53687307,0.8827850828,9578,109.2082177,0.586096859,389.472,0.7759931771,2.128669233,Gonen
11983,8445,151.9959961,71.40367797,0.8827870296,8605,103.6943005,0.5845099668,363.139,0.8047550883,2.12868581,Gonen
11984,8147,149.1490168,70.06454829,0.8827930753,8334,101.8483312,0.642001576,365.849,0.7648985467,2.128737292,Gonen
11985,8540,153.5245952,72.11876233,0.8827974656,8802,104.2759115,0.6180344478,370.937,0.7799511886,2.12877468,Gonen
11986,9281,159.5073116,74.92856102,0.8827994841,9491,108.7057322,0.5961587873,383.344,0.793646849,2.12879187,Gonen
11987,9047,157.5496694,74.00842079,0.8828013006,9271,107.3265958,0.6841349062,379.361,0.7899672582,2.12880734,Gonen
11988,8029,148.79319,69.89387033,0.882805678,8265,101.1080625,0.6189485045,359.291,0.7815893713,2.128844622,Gonen
11989,9842,163.7747217,76.92885797,0.8828135163,9978,111.942948,0.7328369322,394.612,0.7942416341,2.128911387,Gonen
11990,9741,163.3521552,76.73018151,0.8828141254,10048,111.3670795,0.6366666667,397.515,0.774651498,2.128916575,Gonen
11991,6844,137.5557234,64.61297729,0.8828142799,7024,93.34908379,0.7759637188,333.098,0.7751322648,2.128917891,Gonen
11992,9834,164.4970025,77.26764628,0.882815082,10137,111.8974427,0.604648303,401.222,0.7676629685,2.128924723,Gonen
11993,9049,157.4990272,73.98031632,0.8828158798,9265,107.3384583,0.7161285217,379.477,0.7896589011,2.128931519,Gonen
11994,9340,160.0093968,75.15779938,0.8828214851,9625,109.05071,0.5925643954,387.47,0.7817728337,2.128979269,Gonen
11995,8974,156.8406108,73.66898737,0.8828228617,9215,106.892711,0.7328705594,382.653,0.7701683797,2.128990996,Gonen
11996,9796,163.9350752,77.00056271,0.8828252557,10031,111.6810395,0.7901911753,392.477,0.7991535224,2.129011391,Gonen
11997,9590,162.109252,76.14207152,0.8828282067,9846,110.5005305,0.6853916524,392.222,0.7833657353,2.129036533,Gonen
11998,8614,153.7330426,72.20749462,0.882829261,8816,104.7267179,0.5806538591,373.559,0.7757045219,2.129045515,Gonen
11999,7430,142.7203901,67.03466406,0.8828302051,7562,97.26340431,0.642733564,346.902,0.7758630519,2.129053559,Gonen
12000,7579,145.0529849,68.12917697,0.8828341989,7727,98.23381551,0.8573529412,345.906,0.7959862773,2.129087586,Gonen
12001,8282,150.8389029,70.84587572,0.8828372278,8518,102.6887039,0.6227535905,363.302,0.7885141892,2.129113394,Gonen
12002,9207,158.9861485,74.67167414,0.8828398791,9495,108.2714943,0.7518373346,391.741,0.7539281374,2.129135986,Gonen
12003,9336,159.6834023,74.99773679,0.8828446079,9533,109.0273562,0.6062337662,382.26,0.8028843565,2.129176281,Gonen
12004,8615,154.373855,72.50398218,0.882844763,8894,104.7327966,0.5964827252,373.806,0.7747696678,2.129177603,Gonen
12005,9016,156.9659919,73.7200035,0.8828495567,9170,107.142558,0.616436483,377.138,0.7965685943,2.129218455,Gonen
12006,8812,155.5109602,73.03645422,0.8828501898,9085,105.9234954,0.7338441039,385.39,0.7455614933,2.12922385,Gonen
12007,9088,157.5811269,74.00785629,0.882853098,9300,107.569517,0.5922836288,377.81,0.800076077,2.129248634,Gonen
12008,8784,155.0785849,72.83237845,0.8828536498,8975,105.7550763,0.7267311988,372.472,0.7956369233,2.129253337,Gonen
12009,8046,148.1464882,69.57668283,0.8828538254,8238,101.2150452,0.5986607143,358.78,0.7854769429,2.129254834,Gonen
12010,7651,144.6655798,67.94109631,0.8828567131,7772,98.69931994,0.674691358,346.314,0.801655855,2.129279445,Gonen
12011,8032,148.1148997,69.55925228,0.8828631455,8161,101.12695,0.7020979021,353.161,0.8092600249,2.12933427,Gonen
12012,8123,149.0374829,69.9901328,0.8828716848,8327,101.6982046,0.6762404262,358.157,0.7957550987,2.12940706,Gonen
12013,9829,164.3879099,77.19876771,0.8828721542,10150,111.8689925,0.7683708568,402.219,0.7634736193,2.129411061,Gonen
12014,8530,153.4125443,72.04282645,0.8828782646,8802,104.2148421,0.6064699609,370.308,0.7816866703,2.129463153,Gonen
12015,8858,155.9502127,73.23251092,0.8828851182,9108,106.199604,0.7374292374,375.482,0.789527561,2.129521585,Gonen
12016,9577,162.3584295,76.24125288,0.8828867118,9903,110.425609,0.6686915235,401.791,0.7454850569,2.129535172,Gonen
12017,9097,158.1558842,74.26604258,0.8828926092,9364,107.6227678,0.5950418629,383.044,0.7791314422,2.129585456,Gonen
12018,8742,154.5275137,72.55692639,0.8829109336,8933,105.5019436,0.7107317073,370.802,0.7989811444,2.129741726,Gonen
12019,9663,163.0121911,76.53709751,0.8829230973,9928,110.9203035,0.7856097561,393.9,0.7826180894,2.129845478,Gonen
12020,8416,152.4258451,71.56450925,0.882930466,8692,103.5161051,0.5893557423,369.075,0.7764014432,2.129908339,Gonen
12021,8526,153.6020545,72.11372702,0.8829409103,8772,104.1904043,0.572983871,372.85,0.7707027302,2.129997447,Gonen
12022,9843,164.2449297,77.11012436,0.8829417639,10116,111.9486348,0.8051533742,396.298,0.7875780214,2.130004731,Gonen
12023,9652,162.7645926,76.41495918,0.8829423283,9958,110.8571517,0.6444978632,394.017,0.7812630005,2.130009547,Gonen
12024,8698,154.9966317,72.76471481,0.8829537542,8976,105.2361039,0.6276971928,375.848,0.7737573371,2.130107046,Gonen
12025,8803,155.081446,72.8042508,0.8829547174,8985,105.8693899,0.7724640225,375.474,0.7846587594,2.130115266,Gonen
12026,9520,161.5666959,75.84806343,0.8829571555,9780,110.0965052,0.6140350877,389.155,0.7899536004,2.130136072,Gonen
12027,7217,140.9656297,66.17609217,0.8829598975,7366,95.8591143,0.5888063963,339.256,0.7879732872,2.130159474,Gonen
12028,9015,157.4151668,73.89785886,0.8829613922,9175,107.136616,0.7553414328,377.98,0.7929356678,2.13017223,Gonen
12029,9584,162.1638422,76.12228792,0.8829771805,9830,110.4659576,0.7053282308,394.099,0.7754360783,2.130306992,Gonen
12030,8061,148.7034347,69.80252752,0.8829815811,8302,101.3093479,0.5895129443,361.972,0.7731234217,2.130344558,Gonen
12031,8506,152.2693533,71.47618393,0.8829823249,8618,104.0681295,0.5977092263,360.93,0.8205202041,2.130350908,Gonen
12032,8846,155.8893354,73.17535284,0.8829825747,9153,106.1276449,0.6078471793,377.735,0.779080518,2.13035304,Gonen
12033,9371,160.4052191,75.29425729,0.8829854826,9651,109.2315329,0.6088227651,387.932,0.782500441,2.130377866,Gonen
12034,8722,154.468185,72.5056986,0.8829913782,8856,105.3811905,0.7912546494,368.816,0.8057613646,2.130428201,Gonen
12035,8532,153.0602037,71.8422983,0.8830000921,8737,104.2270588,0.7030323006,367.816,0.7925003753,2.130502605,Gonen
12036,9890,164.7649189,77.33426339,0.8830062542,10176,112.215592,0.6276973851,397.979,0.7846678211,2.130555225,Gonen
12037,9600,161.7803949,75.92998077,0.8830176312,9827,110.5581278,0.6493506494,400.932,0.7504809215,2.130652388,Gonen
12038,8928,156.9523267,73.66327102,0.8830200191,9241,106.6183974,0.6054523261,381.406,0.7712390377,2.130672784,Gonen
12039,8888,156.4207697,73.41302445,0.8830226291,9171,106.3792887,0.7167741935,379.568,0.7752374189,2.130695076,Gonen
12040,6809,136.8951895,64.24857723,0.8830245648,6960,93.11008571,0.5980676329,327.824,0.7961808141,2.13071161,Gonen
12041,7724,145.7947377,68.42328696,0.883032171,7901,99.1690589,0.5844430993,351.329,0.7863649178,2.130776584,Gonen
12042,8632,153.4314001,72.00711689,0.8830326937,8804,104.8360804,0.629154519,373.21,0.7787799318,2.130781049,Gonen
12043,8357,151.5686338,71.13147533,0.8830376868,8652,103.1526193,0.5763448276,368.707,0.7724982432,2.130823705,Gonen
12044,8803,155.3797935,72.91763707,0.8830459758,9021,105.8693899,0.6303616183,374.615,0.7882613628,2.130894524,Gonen
12045,9525,161.3689611,75.72806529,0.8830466581,9862,110.1254133,0.5637428977,409.493,0.7138087774,2.130900354,Gonen
12046,8546,152.6508233,71.63296752,0.8830599034,8661,104.3125359,0.5886485742,365.605,0.8034308423,2.131013534,Gonen
12047,9310,159.4837478,74.83886722,0.8830616372,9457,108.8754342,0.8071787758,380.874,0.8064861083,2.131028351,Gonen
12048,8156,149.3637837,70.08931611,0.8830640813,8257,101.9045717,0.5907576416,357.094,0.8037518303,2.131049239,Gonen
12049,9168,158.5149158,74.38335515,0.8830645901,9384,108.041937,0.5942057165,381.441,0.7918259383,2.131053587,Gonen
12050,8589,153.2982204,71.93535878,0.8830647788,8745,104.5746358,0.7436363636,368.767,0.793685354,2.1310552,Gonen
12051,8495,152.7397463,71.67170984,0.8830702909,8671,104.000817,0.6915499837,366.535,0.7945886272,2.131102308,Gonen
12052,7718,145.1935286,68.12980109,0.8830736435,7828,99.13053418,0.5975996903,344.912,0.8152635572,2.131130963,Gonen
12053,8962,156.7936312,73.57173398,0.8830778271,9146,106.8212189,0.585292581,375.553,0.7984952417,2.131166723,Gonen
12054,7429,143.3228294,67.24702178,0.8830921163,7635,97.25685877,0.5769648959,346.071,0.7794886692,2.131288875,Gonen
12055,8888,156.278715,73.32383723,0.883099193,9095,106.3792887,0.6133885438,380.422,0.7717607028,2.131349379,Gonen
12056,8676,154.3270555,72.40711703,0.883102733,8869,105.1029319,0.8092528682,370.487,0.7942979836,2.131379647,Gonen
12057,8089,149.1936927,69.99739091,0.8831072079,8315,101.4851451,0.5843386549,359.69,0.7856841133,2.131417912,Gonen
12058,9020,157.658296,73.96507767,0.8831195467,9287,107.1663226,0.5817853457,383.601,0.7702947542,2.131523429,Gonen
12059,7195,140.139536,65.74503523,0.8831239092,7295,95.71289633,0.6206866805,332.645,0.8171064946,2.13156074,Gonen
12060,9208,158.8999694,74.54118266,0.8831410212,9452,108.277374,0.751918994,381.908,0.7933369149,2.131707115,Gonen
12061,7759,146.3699182,68.66316082,0.8831413102,8058,99.39348886,0.6459373959,354.998,0.7736843343,2.131709587,Gonen
12062,7297,142.2422428,66.7222983,0.8831582667,7555,96.38894624,0.7556959403,355.832,0.7242094825,2.131854664,Gonen
12063,6210,131.0601071,61.47610974,0.8831620227,6326,88.92028775,0.7419354839,318.618,0.7687070247,2.131886804,Gonen
12064,7706,145.8985732,68.43532023,0.8831658084,7923,99.05343978,0.5927692308,352.85,0.7777833199,2.1319192,Gonen
12065,8683,154.1911036,72.32437759,0.883168029,8914,105.1453231,0.7323717949,373.621,0.7816585956,2.131938203,Gonen
12066,7735,145.8666604,68.41942963,0.8831691638,7847,99.23964872,0.5900976503,348.982,0.7981125272,2.131947915,Gonen
12067,7991,148.1205368,69.47614939,0.883170854,8193,100.8685144,0.7199099099,357.098,0.7874738828,2.13196238,Gonen
12068,8878,156.5089343,73.40803561,0.8831800282,9064,106.3194276,0.7853857042,379.775,0.7735212693,2.1320409,Gonen
12069,9373,160.2228493,75.14845023,0.8831851272,9553,109.2431886,0.6462355212,383.696,0.8000441198,2.132084545,Gonen
12070,9350,160.5829723,75.31699365,0.883186328,9739,109.1090727,0.677781805,391.386,0.7670274409,2.132094823,Gonen
12071,9699,163.0372881,76.46779611,0.883187391,9868,111.126731,0.7221891288,392.329,0.7918373823,2.132103923,Gonen
12072,9286,159.6963907,74.90054668,0.8831883913,9504,108.7350101,0.5850554435,388.842,0.7717776664,2.132112485,Gonen
12073,8515,152.8809878,71.70388767,0.8831887719,8710,104.1231709,0.5976277372,370.409,0.7798865949,2.132115743,Gonen
12074,9420,161.0525274,75.5333804,0.8831990065,9678,109.5167408,0.6306065069,387.575,0.788041802,2.13220336,Gonen
12075,8843,155.6957843,73.02078444,0.883200002,9064,106.1096475,0.6102829538,379.448,0.7718003175,2.132211883,Gonen
12076,6591,134.79595,63.21880331,0.8832001246,6729,91.60743332,0.6230856495,324.654,0.7858138146,2.132212932,Gonen
12077,9322,160.1007647,75.08217616,0.8832150226,9587,108.9455783,0.6725829726,385.738,0.7872888737,2.132340495,Gonen
12078,7185,141.0481398,66.14611834,0.8832187179,7455,95.64635973,0.5793420416,344.705,0.7598738,2.132372139,Gonen
12079,6984,138.726087,65.05630341,0.8832220173,7119,94.29901898,0.7608671969,331.27,0.7997419537,2.132400394,Gonen
12080,6550,134.0372132,62.8573101,0.8832225009,6670,91.32206206,0.6085098476,320.473,0.8014349398,2.132404536,Gonen
12081,8856,156.4520844,73.36614939,0.8832316911,9041,106.1876142,0.6385003605,378.237,0.7778922619,2.132483246,Gonen
12082,9144,158.5013749,74.32652071,0.8832337564,9429,107.9004282,0.5846547315,382.21,0.786578353,2.132500935,Gonen
12083,8453,153.0604881,71.77403606,0.8832374798,8697,103.743404,0.7037129537,371.786,0.7684837157,2.132532828,Gonen
12084,9015,157.0261262,73.63267735,0.8832406896,9219,107.136616,0.6048711755,377.361,0.7955391681,2.132560323,Gonen
12085,7410,142.7783515,66.9513074,0.8832418225,7552,97.13240976,0.6144278607,344.107,0.7863955682,2.132570028,Gonen
12086,7316,142.5260394,66.83258564,0.8832433428,7456,96.5143539,0.5704038671,344.632,0.774055962,2.132583052,Gonen
12087,8089,149.2730982,69.99339771,0.8832539569,8254,101.4851451,0.7201745014,359.959,0.7845102571,2.132673983,Gonen
12088,8927,156.2897106,73.27993755,0.8832658928,9129,106.6124262,0.653992674,376.385,0.7918643372,2.132776253,Gonen
12089,8906,156.3262074,73.29487855,0.883273266,9121,106.4869541,0.7510541407,376.202,0.7907703093,2.132839436,Gonen
12090,8986,157.1913345,73.69936095,0.883277115,9278,106.9641554,0.5857887875,411.842,0.6657558783,2.132872422,Gonen
12091,8156,149.5884105,70.13464084,0.8832773966,8392,101.9045717,0.6776900706,360.737,0.7875999913,2.132874835,Gonen
12092,8358,152.0025277,71.26579909,0.8832798495,8600,103.1587908,0.769400718,368.345,0.7741099912,2.132895858,Gonen
12093,8837,155.9342865,73.10431444,0.8832964421,9019,106.0736436,0.7404273146,373.928,0.794216208,2.133038081,Gonen
12094,9006,157.2604753,73.72412825,0.8833029329,9173,107.0831235,0.7225609756,376.649,0.7977524914,2.133093724,Gonen
12095,5917,128.0407763,60.02531807,0.8833051618,6155,86.79722568,0.7787575678,311.281,0.7673724573,2.133112833,Gonen
12096,6280,131.6538152,61.7184334,0.8833078697,6445,89.4200444,0.775308642,317.484,0.7829352037,2.13313605,Gonen
12097,7317,141.5835815,66.37149319,0.8833151741,7558,96.52094979,0.6081283245,354.214,0.7328438953,2.133198678,Gonen
